PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
83,98,101,Yes,DYLAN GOSSETT,Coal,Big Loud/Mercury/Republic,-,149,149,0,15,15,0,8,0,0,2,5,0.089,0.048,0.041,110,120,1,0,1,15,15,0,152,7,166,2,-,-,101,-,-,62,-,-,-,-,-,-,-
102,125,102,Yes,JON PARDI,Please Come Home For Christmas,Capitol Nashville,-,143,75,68,29,16,13,6,3,8,7,5,0.454,0.382,0.072,70,75,10,1,10,2.9,1.6,1.3,100,23,96,18,173,-,102,-,-,-,-,-,-,-,-,-,-
72,96,103,,COLE SWINDELL,How Is She,Warner/WMN,-,140,162,-22,28,33,-5,7,4,6,6,5,0.19,0.216,-0.026,96,85,1,0,1,14,16.5,-2.5,103,21,100,16,-,-,103,-,-,-,-,-,-,-,-,-,-
104,474,104,Yes,JON PARDI,Winter Wonderland,Capitol Nashville,-,136,3,133,29,1,28,14,4,2,5,4,0.119,0.001,0.118,105,293,19,18,19,1.5,0.1,1.5,110,15,107,11,-,-,104,-,-,-,-,-,-,-,-,-,-
86,159,105,Yes,CARRIE UNDERWOOD,Stretchy Pants,Capitol Nashville,-,131,37,94,30,12,18,2,5,7,6,10,0.141,0.035,0.106,102,130,13,11,13,2,0.8,1.2,95,28,97,18,-,-,105,-,-,-,-,-,-,-,-,-,-
100,100,106,Yes,TIGIRLILY GOLD,Falalala Falling,Monument,-,128,129,-1,30,26,4,5,4,7,6,8,0.112,0.064,0.048,107,113,10,6,10,2.7,2.4,0.4,99,25,99,17,-,-,106,-,-,-,-,-,-,-,-,-,-
54,114,107,Yes,THOMPSON SQUARE,Without You,Quartz Hill,-,124,98,26,24,20,4,10,3,1,5,5,0.127,0.114,0.013,104,98,4,1,4,6,5,1,114,14,115,9,-,-,107,-,-,-,-,-,-,-,-,-,-
48,101,108,Yes,EASTON CORBIN,Marry That Girl,Stone Country,8,123,121,2,33,34,-1,23,2,1,1,6,0.058,0.072,-0.014,129,108,7,0,7,4.1,4.3,-0.1,129,10,141,4,-,-,108,-,-,-,-,-,-,-,-,-,-
95,95,109,,CHASE MATTHEW,Mistletoe,Warner/WAR,-,110,174,-64,32,43,-11,15,1,3,3,10,0.042,0.082,-0.04,141,103,16,3,16,1.9,2.5,-0.6,105,17,126,7,-,-,109,-,-,-,-,-,-,-,-,-,-
101,120,110,Yes,MADDIE & TAE,The Christmas Song,Mercury Nashville,-,108,89,19,22,14,8,4,7,3,4,4,0.102,0.019,0.083,108,160,9,8,9,2,1.3,0.7,104,18,102,14,-,-,110,-,-,-,-,-,-,-,-,-,-
79,824,111,Yes,IAN FLANIGAN,Under A Southern Sky,Reviver,-,107,0,107,30,0,30,30,0,0,0,0,0.02,0,0.02,169,361,15,15,15,2,0,2,473,0,376,0,-,-,111,-,-,-,-,-,-,-,-,-,-
81,137,112,Yes,MATT ROGERS,Tea Was A Little Sweeter,Matt Rogers Country,-,107,53,54,30,15,15,30,0,0,0,0,0.02,0.01,0.01,174,191,15,0,15,2,1,1,495,0,377,0,-,-,112,-,-,-,-,-,-,-,-,-,-
82,133,113,Yes,RANDALL FOWLER,Two Woman Man,Reviver,-,107,53,54,30,15,15,30,0,0,0,0,0.02,0.01,0.01,170,186,15,0,15,2,1,1,477,0,378,0,-,-,113,-,-,-,-,-,-,-,-,-,-
82,112,114,Yes,TWINNIE,Bad Man,IKAW Records,-,107,101,6,30,29,1,30,0,0,0,0,0.02,0.018,0.002,175,162,15,0,15,2,1.9,0.1,505,0,379,0,-,-,114,-,-,-,-,-,-,-,-,-,-
86,107,115,Yes,CRAIG CAMPBELL,Summer Soundtrack,Grindstone,-,107,107,0,30,30,0,30,0,0,0,0,0.02,0.02,0,167,151,15,0,15,2,2,0,465,0,380,0,-,-,115,-,-,-,-,-,-,-,-,-,-
80,108,116,Yes,CALEB LEE HUTCHINSON,Silverado,Country Reborn,-,107,107,0,30,30,0,30,0,0,0,0,0.02,0.02,0,171,153,15,0,15,2,2,0,480,0,381,0,-,-,116,-,-,-,-,-,-,-,-,-,-
85,109,117,Yes,CATIE OFFERMAN,OK Cowboy,MCA Nashville,-,100,105,-5,14,14,0,7,1,1,0,5,0.062,0.081,-0.019,123,104,3,1,3,4.7,4.7,0,151,7,167,2,-,-,117,-,-,-,-,-,-,-,-,-,-
91,148,118,Yes,WAYLAND,Way Back When,---,-,94,47,47,26,13,13,26,0,0,0,0,0.016,0.008,0.008,189,207,13,0,13,2,1,1,499,0,382,0,-,-,118,-,-,-,-,-,-,-,-,-,-
111,111,119,Yes,ELVIE SHANE,Blue Christmas,Wheelhouse,-,94,102,-8,20,18,2,4,4,4,5,3,0.08,0.026,0.054,111,137,6,3,6,3.3,3,0.3,107,16,104,13,-,-,119,-,-,-,-,-,-,-,-,-,-
120,132,120,Yes,ERIN KINSEY,O Holy Night,RECORDS Nashville,-,90,53,37,26,15,11,16,0,1,1,8,0.041,0.01,0.031,142,188,23,10,23,1,0.6,0.4,134,10,168,2,-,-,120,-,-,-,-,-,-,-,-,-,-
76,122,121,Yes,OLD DOMINION,Ain't Got A Worry,Columbia Nashville,-,90,86,4,12,11,1,5,0,1,0,6,0.063,0.052,0.011,122,118,2,1,2,6,5.5,0.5,143,7,206,1,-,-,121,-,-,-,-,-,-,-,-,-,-
46,151,122,Yes,MARYNN TAYLOR,Make You Mine,Black River Entertainment,1,88,45,43,17,9,8,1,0,2,0,14,0.044,0.016,0.028,137,167,8,1,8,2.1,1.1,1,109,16,169,2,-,-,122,-,-,-,-,-,-,-,-,-,-
123,195,123,Yes,INGRID ANDRESS,Once A Year,Warner Nashville/WEA,-,83,19,64,26,4,22,1,13,8,3,1,0.141,0.031,0.11,101,133,21,17,21,1.2,0.2,1,98,25,90,24,-,-,123,-,-,-,-,-,-,-,-,-,-
124,141,124,Yes,RED CLAY STRAYS,Wondering Why,---,-,79,50,29,11,7,4,1,0,5,3,2,0.148,0.102,0.046,99,100,1,0,1,11,7,4,133,10,120,8,-,-,124,-,-,22,-,-,-,-,-,-,1635
91,123,125,Yes,TAYLOR SWIFT,Mine (Taylor's Version),Republic,-,70,80,-10,15,15,0,1,4,6,2,2,0.114,0.15,-0.036,106,89,6,1,6,2.1,2.1,0,113,14,105,12,90,329,125,-,-,-,-,-,-,-,-,-,-
107,124,126,,ZACH BRYAN,Sarah's Place f/Noah Kahan,Warner,-,64,78,-14,14,17,-3,2,2,4,3,3,0.1,0.125,-0.025,109,94,1,0,1,14,17,-3,118,12,116,9,-,-,126,-,-,504,-,-,-,-,-,-,-
35,126,127,,BRANTLEY GILBERT/BLAKE SHELTON,Heaven By Then f/Vince Gill,Valory Music Co.,36,62,64,-2,17,18,-1,7,1,4,3,2,0.073,0.08,-0.007,116,105,4,1,4,4.3,4.5,-0.3,127,10,121,8,-,-,127,-,-,-,-,-,-,-,-,-,-
128,242,128,Yes,JON PARDI,400 Horsepower Sleigh,Capitol Nashville,-,59,10,49,14,3,11,2,4,2,3,3,0.072,0.015,0.057,117,170,8,7,8,1.6,0.3,1.2,119,12,117,9,-,-,128,-,-,-,-,-,-,-,-,-,-
25,149,129,Yes,DILLON CARMICHAEL,Son Of A,Riser House,49,59,45,14,12,8,4,3,2,2,4,1,0.043,0.029,0.014,138,135,3,0,3,2.4,1.6,0.8,137,9,122,8,-,-,129,-,-,-,-,-,-,-,-,-,-
130,-,130,Yes,BLAKE SHELTON,We Can Reach The Stars,Warner/WMN,-,59,0,59,6,0,6,1,1,2,0,2,0.077,0,0.077,113,459,1,1,1,6,0,6,164,5,151,3,-,-,130,-,-,-,-,-,-,-,-,-,-
113,113,131,,ANNIE BOSKO,Cowboy For Christmas,Stone Country,-,57,98,-41,15,17,-2,3,3,3,4,2,0.033,0.012,0.021,148,177,3,1,3,5,5.7,-0.7,117,12,110,10,-,-,131,-,-,-,-,-,-,-,-,-,-
85,-,132,Yes,CHARLES KELLEY,As Far As You Could,BMLG,-,56,0,56,16,0,16,0,3,0,0,13,0.042,0,0.042,140,397,9,9,9,1.8,0,1.8,108,16,152,3,-,-,132,-,-,-,-,-,-,-,-,-,-
72,144,133,Yes,FLORIDA GEORGIA LINE,Colorado,BMLG,-,54,50,4,15,13,2,1,4,3,3,4,0.075,0.07,0.005,115,109,2,0,2,7.5,6.5,1,112,14,111,10,-,-,133,-,-,-,-,-,-,-,-,-,-
134,-,134,Yes,REDFERRIN,Jack And Diet Coke,Warner Music Nashville,-,53,0,53,19,0,19,7,2,4,4,2,0.062,0,0.062,124,450,1,1,1,19,0,19,120,12,112,10,-,-,134,-,-,-,-,-,-,-,-,-,-
94,134,135,Yes,ALISON NICHOLS,Hoops,Alison Nichols,-,53,53,0,15,15,0,15,0,0,0,0,0.01,0.01,0,221,189,15,0,15,1,1,0,488,0,383,0,-,-,135,-,-,-,-,-,-,-,-,-,-
78,135,136,Yes,ROMAN ALEXANDER,Downtime,Twelve6 Ent.,-,53,53,0,15,15,0,15,0,0,0,0,0.01,0.01,0,211,184,15,0,15,1,1,0,461,0,384,0,-,-,136,-,-,-,-,-,-,-,-,-,-
80,138,137,Yes,LANDON PARKER,Back At The Bar,---,-,53,53,0,15,15,0,15,0,0,0,0,0.01,0.01,0,222,190,15,0,15,1,1,0,493,0,385,0,-,-,137,-,-,-,-,-,-,-,-,-,-
79,106,138,,ERIC BURGETT,But A Beer Can,Bow To Stern,-,53,107,-54,15,30,-15,15,0,0,0,0,0.01,0.02,-0.01,212,150,15,0,15,1,2,-1,466,0,386,0,-,-,138,-,-,-,-,-,-,-,-,-,-
85,105,139,,CONNER SWEET,She's Gotta Know,Sweet Music,-,53,107,-54,15,30,-15,15,0,0,0,0,0.01,0.02,-0.01,225,155,15,0,15,1,2,-1,502,0,387,0,-,-,139,-,-,-,-,-,-,-,-,-,-
83,130,140,,COLBIE CAILLAT,I'll Be Here f/Sheryl Crow,Blue Jean Baby,-,52,56,-4,16,18,-2,6,0,0,1,9,0.026,0.023,0.003,154,143,2,1,2,8,9,-1,130,10,207,1,-,-,140,-,-,-,-,-,-,-,-,-,-
96,150,141,Yes,OLD DOMINION,What Christmas Means To Me,Arista Nashville,-,50,45,5,10,9,1,3,2,1,1,3,0.047,0.058,-0.011,135,117,1,0,1,10,9,1,144,7,142,4,-,-,141,-,-,-,-,-,-,-,-,-,-
124,157,142,Yes,CODY JINKS,Outlaws And Mustangs,Late August/The Orchard,-,49,38,11,10,10,0,5,0,1,0,4,0.02,0.021,-0.001,172,149,2,0,2,5,5,0,169,5,208,1,-,-,142,-,-,-,-,-,-,-,-,-,-
139,139,143,,TIM MCGRAW,One Bad Habit,Big Machine,-,49,52,-3,6,9,-3,5,0,0,1,0,0.03,0.036,-0.006,150,129,2,0,2,1,1.5,-0.5,349,1,209,1,-,-,143,-,-,-,-,-,-,-,-,-,-
111,127,144,,JORDAN DAVIS,Sunday Saints,MCA Nashville,-,47,61,-14,13,17,-4,0,0,5,4,4,0.075,0.095,-0.02,114,101,1,0,1,13,17,-4,115,13,118,9,-,-,144,-,-,-,-,-,-,-,-,-,-
110,116,145,,JORDANA BRYANT,First Christmas In Love,---,-,47,93,-46,9,17,-8,3,2,0,3,1,0.002,0.008,-0.006,409,204,2,0,2,4.5,8.5,-4,156,6,132,5,-,-,145,-,-,-,-,-,-,-,-,-,-
112,822,146,Yes,GRACE LEER,Star On Top Of The Tree,19 Recordings,-,45,0,45,14,0,14,14,0,0,0,0,0.009,0,0.009,229,409,14,14,14,1,0,1,483,0,388,0,-,-,146,-,-,-,-,-,-,-,-,-,-
75,202,147,Yes,BRETT YOUNG,Silver Bells,BMLG,-,45,16,29,12,3,9,1,11,0,0,0,0.06,0.004,0.056,127,261,12,10,12,1,0.3,0.8,122,11,108,11,-,-,147,-,-,-,-,-,-,-,-,-,-
148,285,148,Yes,HANNAH ELLIS,Mary Did You Know?,Curb,-,44,7,37,12,2,10,1,3,3,2,3,0.06,0.01,0.05,126,185,3,1,3,4,0.7,3.3,125,11,123,8,-,-,148,-,-,-,-,-,-,-,-,-,-
118,118,149,,ZACH TOP,For You For Christmas,Leo33,-,44,91,-47,9,13,-4,2,2,1,3,1,0.014,0,0.014,196,481,2,1,2,4.5,6.5,-2,150,7,130,6,-,-,149,-,-,-,-,-,-,-,-,-,-
135,219,150,Yes,ZACH TOP,There's The Sun,Leo33,-,43,14,29,6,2,4,2,0,1,2,1,0.059,0.022,0.037,128,148,1,0,1,6,2,4,183,4,153,3,-,-,150,-,-,-,-,-,-,-,-,-,-
151,-,151,Yes,HAILEY WHITTERS,New Baby For Christmas,Pigasus/S&D/Big Loud,-,43,0,43,10,0,10,1,2,1,3,3,0.054,0,0.054,131,502,6,6,6,1.7,0,1.7,136,9,131,6,-,-,151,-,-,-,-,-,-,-,-,-,-
107,161,152,Yes,JAKE BANFIELD,Oklahoma Sooner,Jake Banfield Music,-,42,36,6,15,13,2,6,1,1,1,6,0.024,0.015,0.009,156,168,1,0,1,15,13,2,138,9,154,3,-,-,152,-,-,-,-,-,-,-,-,-,-
121,129,153,,PRISCILLA BLOCK,Fake Names,Mercury Nashville,-,42,59,-17,15,21,-6,4,0,2,5,4,0.049,0.069,-0.02,133,110,1,0,1,15,21,-6,124,11,127,7,-,-,153,-,-,-,-,-,-,-,-,-,-
78,180,154,Yes,SHENANDOAH & LUKE COMBS,Two Dozen Roses,8 Track Entertainment,-,41,29,12,8,6,2,2,1,0,4,1,0.058,0.033,0.025,130,132,2,1,2,4,3,1,159,6,133,5,-,-,154,-,-,-,-,-,-,-,-,-,-
52,140,155,,CODY JOHNSON,With You I Am,Cojo Music,-,41,51,-10,6,7,-1,1,0,2,1,2,0.064,0.049,0.015,121,119,2,0,2,3,3.5,-0.5,167,5,155,3,-,-,155,-,-,-,-,-,-,-,-,-,-
90,821,156,Yes,JELLY ROLL & K. MICHELLE,Love Can Build A Bridge,BMG,-,40,0,40,8,0,8,0,1,0,0,7,0.031,0,0.031,149,390,8,8,8,1,0,1,140,8,210,1,-,-,156,-,-,-,-,-,-,-,-,-,-
128,128,157,,JON PARDI,Merry Christmas From The Keys,Capitol Nashville,-,40,60,-20,12,19,-7,4,1,2,2,3,0.04,0.077,-0.037,144,106,3,0,3,2.4,3.8,-1.4,141,8,134,5,-,-,157,-,-,-,-,-,-,-,-,-,-
103,103,158,,THE FRONTMEN,I Need You,BBR Music Group,-,40,114,-74,7,22,-15,3,0,1,1,2,0.049,0.124,-0.075,134,95,2,0,2,1.2,3.7,-2.5,181,4,170,2,-,-,158,-,-,-,-,-,-,-,-,-,-
73,162,159,Yes,TIERA KENNEDY,"Jesus, My Mama, My Therapist",Valory Music Co.,-,39,36,3,21,19,2,18,1,1,0,1,0.005,0.004,0.001,294,249,4,0,4,5.3,4.8,0.5,191,3,171,2,-,-,159,-,-,-,-,-,-,-,-,-,-
78,160,160,Yes,CHRIS STAPLETON,The Star-Spangled Banner,---,-,39,37,2,12,10,2,2,5,5,0,0,0.05,0.068,-0.018,132,112,11,8,11,0.7,0.6,0.1,131,10,113,10,-,-,160,-,294,-,-,-,-,-,-,-,-
91,-,161,Yes,BROTHERS OSBORNE,Who Says You Can't Have..,EMI Nashville,-,39,0,39,11,0,11,0,11,0,0,0,0.067,0,0.067,120,323,11,11,11,1,0,1,123,11,109,11,-,-,161,-,-,-,-,-,-,-,-,-,-
42,172,162,Yes,JAKE OWEN,On The Boat Again,Big Loud,11,36,33,3,7,7,0,4,0,0,2,1,0.007,0.009,-0.002,254,202,2,0,2,3.5,3.5,0,187,3,172,2,-,-,162,-,-,-,-,-,-,-,-,-,-
163,-,163,Yes,MADDIE & TAE,White Christmas,Mercury Nashville,-,36,0,36,8,0,8,3,1,2,1,1,0.041,0,0.041,143,415,2,2,2,4,0,4,166,5,143,4,-,-,163,-,-,-,-,-,-,-,-,-,-
147,155,164,,JESSIE MURPH & JELLY ROLL,Wild Ones,Columbia,-,36,38,-2,15,16,-1,5,0,3,2,5,0.038,0.04,-0.002,145,127,1,0,1,15,16,-1,135,10,135,5,-,-,164,-,118,-,-,-,-,-,92,-,3268
152,641,165,Yes,CRAIG MORGAN & JELLY ROLL,Almost Home,Broken Bow,-,34,0,34,7,0,7,0,0,0,0,7,0.022,0,0.022,163,426,7,7,7,1,0,1,146,7,389,0,-,-,165,-,-,-,-,-,-,-,-,-,-
136,-,166,Yes,JAMESON RODGERS,Mine For The Summer,River House/Columbia Nash,-,34,0,34,7,0,7,0,0,0,0,7,0.022,0,0.022,165,452,7,7,7,1,0,1,142,7,390,0,-,-,166,-,-,-,-,-,-,-,-,-,-
62,-,167,Yes,JORDAN HARVEY,Along For The Ride,Broken Bow,-,34,0,34,7,0,7,0,0,0,0,7,0.022,0,0.022,159,377,7,7,7,1,0,1,153,7,391,0,-,-,167,-,-,-,-,-,-,-,-,-,-
99,177,168,Yes,CHRIS LANE,Stop Coming Over,Big Loud,-,33,30,3,7,6,1,0,0,0,0,7,0.022,0.019,0.003,162,158,6,1,6,1,0.9,0.1,145,7,392,0,-,-,168,-,-,-,-,-,-,-,-,-,-
80,173,169,Yes,MORGAN WALLEN,Cowgirls f/ERNEST,Big Loud/Mercury/Republic,-,33,33,0,13,14,-1,1,2,2,4,4,0.043,0.041,0.002,139,125,3,0,3,3.3,3.5,-0.3,121,12,124,8,-,-,169,-,-,-,-,-,-,-,-,-,-
37,200,170,Yes,TIGIRLILY GOLD,Shoot Tequila,Monument,11,32,17,15,7,3,4,0,2,3,2,0,0.017,0.005,0.012,183,236,5,3,5,1.4,0.6,0.8,149,7,128,7,-,-,170,-,-,-,-,-,-,-,-,-,-
30,164,171,,MICHAEL RAY,Holy Water,Warner/WEA,29,31,35,-4,6,7,-1,0,1,2,1,2,0.044,0.048,-0.004,136,121,2,0,2,3,3.5,-0.5,160,6,144,4,-,-,171,-,-,-,-,-,-,-,-,-,-
68,813,172,Yes,WALKER COUNTY,Bits & Pieces,Warner/WEA,-,30,0,30,6,0,6,0,0,0,0,6,0.019,0,0.019,177,490,6,6,6,1,0,1,162,6,393,0,-,-,172,-,-,-,-,-,-,-,-,-,-
47,-,173,Yes,ASHLEY COOKE & BRETT YOUNG,Never Til Now,Big Loud/Back Blocks/BMLG,6,30,0,30,6,0,6,0,0,0,0,6,0.019,0,0.019,176,341,6,6,6,1,0,1,157,6,394,0,-,-,173,-,-,-,-,-,-,-,-,-,-
127,170,174,,BOY NAMED BANJO,Heart Attack,Mercury Nashville,-,29,34,-5,14,16,-2,6,0,2,2,4,0.018,0.022,-0.004,178,145,1,0,1,14,16,-2,139,8,145,4,-,-,174,-,-,-,-,-,-,-,-,-,-
99,156,175,,ALANA SPRINGSTEEN,goodbye looks good on you,Columbia,-,29,38,-9,12,16,-4,2,0,1,3,6,0.035,0.026,0.009,146,138,1,0,1,12,16,-4,132,10,146,4,-,-,175,-,-,-,-,-,-,-,-,-,-
94,142,176,,GARTH BROOKS & TRISHA YEARWOOD,Hard Candy Christmas,Pearl,-,29,50,-21,5,7,-2,0,0,1,1,3,0.196,0.547,-0.351,94,67,4,2,4,1,1.4,-0.4,173,5,173,2,-,-,176,-,-,-,-,-,-,-,-,-,-
55,216,177,Yes,BRELAND,For What It's Worth,Bad Realm/Atlantic/Warner,-,28,14,14,4,2,2,2,1,0,0,1,0,0,0,470,319,1,0,1,4,2,2,208,2,211,1,-,-,177,-,-,-,-,-,-,-,-,-,-
115,191,178,Yes,CODY JINKS,Must Be The Whiskey,Rounder/Concord,-,28,22,6,11,8,3,4,0,2,3,2,0.024,0.012,0.012,157,179,2,0,2,5.5,4,1.5,154,7,136,5,-,-,178,-,-,-,-,-,-,-,-,-,-
137,193,179,Yes,RODNEY ATKINS,I'll Be Home For Christmas,Curb,-,27,21,6,6,5,1,1,1,2,0,2,0.034,0.025,0.009,147,139,3,1,3,2,1.7,0.3,174,5,156,3,-,-,179,-,-,-,-,-,-,-,-,-,-
80,154,180,,ELLE KING,Tulsa,RCA/Columbia Nashville,-,27,39,-12,9,13,-4,3,1,2,1,2,0.027,0.044,-0.017,152,124,1,0,1,9,13,-4,158,6,147,4,-,-,180,-,-,-,-,-,-,-,-,-,-
65,185,181,Yes,RYAN GRIFFIN,Heart To Break,Red Street,-,25,23,2,19,18,1,9,1,3,1,5,0.01,0.01,0,218,187,1,0,1,19,18,1,128,10,137,5,-,-,181,-,-,-,-,-,-,-,-,-,-
45,176,182,,ELI YOUNG BAND & JIMMY BUFFETT,Saltwater Gospel,Valory Music Co.,-,24,32,-8,3,4,-1,0,0,0,1,2,0.212,0.393,-0.181,92,74,1,0,1,3,4,-1,198,3,212,1,-,-,182,-,-,-,-,-,-,-,-,-,-
170,183,183,,DAVID J,After We Broke Up,Sony Music Nashville,-,23,25,-2,9,10,-1,9,0,0,0,0,0.002,0.002,0,411,276,1,0,1,9,10,-1,468,0,395,0,-,-,183,-,-,-,-,-,-,-,-,-,-
79,178,184,,ZACH BRYAN,Sun To Me,Warner,-,23,30,-7,11,12,-1,4,1,2,2,2,0.02,0.017,0.003,166,163,1,0,1,5.5,6,-0.5,155,7,138,5,-,-,184,-,-,-,-,-,-,-,-,-,-
85,158,185,,ZACH BRYAN,Oklahoma Smokeshow,Warner,-,23,37,-14,10,14,-4,5,1,0,1,3,0.013,0.016,-0.003,198,165,1,0,1,5,7,-2,171,5,174,2,-,-,185,-,-,-,-,-,-,-,-,-,-
186,288,186,Yes,ZACH TOP,Cold Beer & Country Music,Leo33,-,22,7,15,3,1,2,3,0,0,0,0,0.003,0.01,-0.007,396,192,1,0,1,3,1,2,503,0,396,0,-,-,186,-,-,-,-,-,-,-,-,-,-
49,238,187,Yes,OLIVER ANTHONY,Rich Men North Of Richmond,---,1,22,11,11,8,5,3,3,2,1,0,2,0.071,0.003,0.068,118,267,8,3,8,1,0.6,0.4,172,5,157,3,-,221,187,-,-,-,-,-,-,-,353,-,-
169,186,188,Yes,BRAXTON KEITH,A Little Bit Closer,Torrez Music Group,-,22,22,0,3,3,0,2,0,0,0,1,0.007,0.016,-0.009,250,166,1,0,1,3,3,0,369,1,397,0,-,-,188,-,-,-,-,-,-,-,-,-,-
48,303,189,Yes,NEON UNION,Bout Damn Time,Red Street,5,21,6,15,8,3,5,2,0,2,3,1,0.027,0.009,0.018,153,200,2,1,2,4,1.5,2.5,161,6,139,5,-,-,189,-,-,-,-,-,-,-,-,-,-
76,218,190,Yes,BROTHERS OSBORNE,Rollercoaster (Forever And...),EMI Nashville,-,21,14,7,3,2,1,1,1,1,0,0,0,0,0,471,321,1,0,1,3,2,1,215,2,175,2,-,-,190,-,-,-,-,-,-,-,-,-,-
58,194,191,Yes,TIM DUGGER,Buy A Bar,Curb,-,21,19,2,9,9,0,6,0,0,0,3,0.006,0.006,0,265,216,1,0,1,4.5,4.5,0,199,3,398,0,-,-,191,-,-,-,-,-,-,-,-,-,-
30,188,192,,CAROLINE JONES,Come In (But Don't Make...),True To The Song/Mailboat,39,21,22,-1,3,4,-1,0,0,1,2,0,0,0,0,489,393,1,0,1,1.5,2,-0.5,192,3,158,3,-,-,192,-,-,-,-,-,-,-,-,-,-
52,189,193,,HANNAH ELLIS,Country Can,Curb,-,21,22,-1,3,4,-1,1,0,1,1,0,0,0,0,483,355,1,0,1,1.5,2,-0.5,223,2,176,2,-,-,193,-,-,-,-,-,-,-,-,-,-
63,179,194,,KIDD G,Daylight Savings,Rebel/Valory/Geffen,-,21,29,-8,5,7,-2,5,0,0,0,0,0.004,0.005,-0.001,337,229,1,0,1,5,7,-2,492,0,399,0,-,-,194,-,-,-,-,-,-,-,-,-,-
195,-,195,Yes,DAX,To Be A Man f/Darius Rucker,RECORDS/Columbia,-,20,0,20,7,0,7,5,0,0,0,2,0.006,0,0.006,264,347,1,1,1,7,0,7,221,2,400,0,-,-,195,-,962,-,-,-,-,-,-,-,-
196,-,196,Yes,FRANK VIEIRA,Holy Smoke,---,-,20,0,20,7,0,7,6,0,0,0,1,0.004,0,0.004,358,489,1,1,1,7,0,7,277,1,401,0,-,-,196,-,-,-,-,-,-,-,-,-,-
146,146,197,,LANE JOHNSON/JASON KELCE,Blue Christmas,Vera Y Records,-,20,49,-29,2,5,-3,0,0,0,1,1,0.028,0.085,-0.057,151,102,1,0,1,2,5,-3,231,2,213,1,-,-,197,-,-,-,-,-,-,-,-,-,-
54,184,198,,WALKER HAYES,Good With Me,RCA/Monument,-,19,23,-4,4,5,-1,1,2,0,0,1,0.018,0.02,-0.002,179,152,2,0,2,1.3,1.7,-0.3,195,3,177,2,-,-,198,-,-,-,-,-,-,-,-,-,-
48,227,199,Yes,DIERKS BENTLEY,Something Real,Capitol Nashville,4,18,13,5,8,6,2,6,0,1,0,1,0.007,0.007,0,242,208,1,0,1,8,6,2,209,2,214,1,-,-,199,-,-,-,-,-,-,-,-,-,-
77,198,200,Yes,HIXTAPE,John Deere Green f/HARDY...,Big Loud/Mercury/Republic,-,18,18,0,16,12,4,5,2,3,3,3,0.002,0.015,-0.013,413,169,2,1,2,5.3,4,1.3,126,11,125,8,-,-,200,-,-,-,-,-,-,-,-,-,-
56,182,201,,BROOKS & DUNN,Brand New Man w/Luke Combs,Arista Nashville,-,18,26,-8,6,7,-1,2,1,1,0,2,0.016,0.046,-0.03,185,122,3,1,3,1.2,1.4,-0.2,175,4,178,2,-,-,201,-,-,-,-,-,-,-,-,-,-
141,239,202,Yes,JEREMY MCCOMB,No Yesterday,Average Joes,-,17,11,6,8,5,3,1,2,1,2,2,0.018,0.008,0.01,181,206,1,0,1,8,5,3,147,7,140,5,-,-,202,-,-,-,-,-,-,-,-,-,-
85,240,203,Yes,CARTER FAITH,Cowboy Forever,Suburban Heartbreak,-,17,11,6,8,5,3,4,0,0,1,3,0.006,0.009,-0.003,266,196,1,0,1,8,5,3,180,4,215,1,-,-,203,-,-,-,-,-,-,-,-,-,-
191,201,204,Yes,LAURA BRYNA,Certified,LTD Entertainment LLC,-,16,16,0,7,7,0,3,0,0,0,4,0.006,0.006,0,263,214,1,0,1,7,7,0,177,4,402,0,-,-,204,-,-,-,-,-,-,-,-,-,-
205,-,205,Yes,MORGAN EVANS,Christmas In The Backyard,Warner Nashville/WEA,-,16,0,16,3,0,3,1,0,0,1,1,0.015,0,0.015,191,358,1,1,1,3,0,3,217,2,216,1,-,-,205,-,-,-,-,-,-,-,-,-,-
107,-,206,Yes,JELLY ROLL,Unlive f/Yelawolf,Stoney Creek/BMG,-,16,0,16,2,0,2,0,0,1,0,1,0.022,0,0.022,160,389,1,1,1,2,0,2,228,2,217,1,-,-,206,-,-,-,-,-,-,-,-,-,-
53,-,207,Yes,MIDLAND,Longneck Way To Go f/J. Pardi,Big Machine,-,16,0,16,2,0,2,0,1,0,0,1,0.02,0,0.02,173,422,1,1,1,2,0,2,237,2,218,1,-,-,207,-,-,-,-,-,-,-,-,-,-
68,302,208,Yes,LUKE COMBS,"Houston, We Got A Problem",River House/Columbia,-,15,6,9,7,3,4,2,0,2,0,3,0.013,0.009,0.004,200,195,1,0,1,7,3,4,170,5,179,2,-,-,208,-,-,-,-,-,-,-,-,-,-
31,217,209,Yes,ERIC CHURCH,Doing Life With Me,EMI Nashville,-,15,14,1,15,14,1,3,3,3,3,3,0,0,0,476,336,1,0,1,15,14,1,116,12,119,9,-,-,209,-,-,-,-,-,-,-,-,-,-
68,205,210,Yes,AARON LEWIS,That Ain't Country,Dot,-,15,15,0,7,7,0,2,2,1,1,1,0.016,0.019,-0.003,187,159,1,0,1,7,7,0,165,5,148,4,-,-,210,-,-,-,-,-,-,-,-,-,-
